return_id,original_order_id,return_date,return_month,customer_id,employee_id,product_id,region,province,return_quantity,unit_price,return_amount,return_reason,status
RET003379,ORD0017773,2024-11-12,11,CUS00086,EMP1037,PRD0006,Miền Trung,Đà Nẵng,29,25000,725000,Hàng lỗi,Từ chối
RET003380,ORD0011028,2024-12-31,12,CUS01037,EMP1011,PRD0082,Miền Bắc,Quảng Ninh,1,12000,12000,Khách từ chối nhận,Đã xử lý
RET003381,ORD0025829,2024-10-12,10,CUS01730,EMP1021,PRD0027,Miền Bắc,Hải Phòng,19,35000,665000,Hàng hết hạn,Đã xử lý
RET003382,ORD0058553,2024-05-15,5,CUS01278,EMP1068,PRD0084,Miền Nam,Đồng Nai,2,10000,20000,Hàng lỗi,Đã xử lý
RET003383,ORD0010960,2024-12-31,12,CUS01508,EMP1040,PRD0060,Miền Trung,Quảng Ngãi,5,20000,100000,Không đúng đơn hàng,Đã xử lý
RET003384,ORD0015989,2024-06-28,6,CUS00666,EMP1008,PRD0017,Miền Bắc,Hưng Yên,6,35000,210000,Hàng vỡ vận chuyển,Đã xử lý
RET003385,ORD0057340,2024-04-23,4,CUS00516,EMP1016,PRD0060,Miền Bắc,Bắc Ninh,31,20000,620000,Khách từ chối nhận,Đã xử lý
RET003386,ORD0044629,2024-04-26,4,CUS00447,EMP1050,PRD0004,Miền Trung,Quảng Ngãi,3,25000,75000,Không đúng đơn hàng,Đã xử lý
RET003387,ORD0036160,2024-10-03,10,CUS00151,EMP1041,PRD0014,Miền Trung,Đà Nẵng,29,30000,870000,Khách từ chối nhận,Đã xử lý
RET003388,ORD0044739,2024-07-07,7,CUS01906,EMP1103,PRD0016,Miền Nam,TP.HCM,10,40000,400000,Sai sản phẩm,Đã xử lý
RET003389,ORD0018433,2024-06-28,6,CUS00523,EMP1061,PRD0014,Miền Nam,Cần Thơ,7,30000,210000,Hàng lỗi,Đang xử lý
RET003390,ORD0029290,2024-06-18,6,CUS01274,EMP1040,PRD0063,Miền Trung,Huế,7,9000,63000,Khách từ chối nhận,Đã xử lý
RET003391,ORD0050721,2024-05-13,5,CUS01023,EMP1007,PRD0007,Miền Bắc,Nam Định,4,50000,200000,Hàng hết hạn,Đã xử lý
RET003392,ORD0026779,2024-09-01,9,CUS00529,EMP1004,PRD0083,Miền Bắc,Nam Định,2,15000,30000,Sai sản phẩm,Đã xử lý
RET003393,ORD0054534,2024-12-30,12,CUS00682,EMP1049,PRD0037,Miền Trung,Bình Định,2,15000,30000,Hàng hết hạn,Đã xử lý
RET003394,ORD0053421,2024-05-11,5,CUS00680,EMP1048,PRD0071,Miền Trung,Quảng Ngãi,3,12000,36000,Hàng hết hạn,Đã xử lý
RET003395,ORD0041242,2024-01-21,1,CUS01304,EMP1030,PRD0060,Miền Bắc,Hải Dương,44,20000,880000,Hàng lỗi,Đã xử lý
RET003396,ORD0036102,2024-02-08,2,CUS01291,EMP1094,PRD0086,Miền Nam,Tiền Giang,30,18000,540000,Khách từ chối nhận,Đã xử lý
RET003397,ORD0015921,2024-10-08,10,CUS00513,EMP1040,PRD0054,Miền Trung,Khánh Hòa,20,10000,200000,Không đúng đơn hàng,Đã xử lý
RET003398,ORD0049372,2024-05-24,5,CUS00513,EMP1040,PRD0091,Miền Trung,Khánh Hòa,23,12000,276000,Hàng lỗi,Đã xử lý
RET003399,ORD0046588,2024-03-25,3,CUS00390,EMP1048,PRD0096,Miền Trung,Bình Định,4,35000,140000,Hàng lỗi,Đã xử lý
RET003400,ORD0043822,2024-02-15,2,CUS00333,EMP1046,PRD0046,Miền Trung,Quảng Nam,19,35000,665000,Khách từ chối nhận,Đã xử lý
RET003401,ORD0057582,2024-10-15,10,CUS00144,EMP1036,PRD0048,Miền Trung,Bình Định,18,12000,216000,Khách từ chối nhận,Đã xử lý
RET003402,ORD0058098,2024-12-23,12,CUS00396,EMP1021,PRD0061,Miền Bắc,Thái Bình,13,9000,117000,Khách từ chối nhận,Đã xử lý
RET003403,ORD0012970,2024-01-21,1,CUS00355,EMP1039,PRD0036,Miền Trung,Bình Định,20,30000,600000,Khách từ chối nhận,Đã xử lý
RET003404,ORD0039556,2024-02-27,2,CUS01269,EMP1079,PRD0031,Miền Nam,Cần Thơ,14,35000,490000,Khách từ chối nhận,Từ chối
RET003405,ORD0056332,2024-04-15,4,CUS00560,EMP1031,PRD0042,Miền Bắc,Hà Nội,50,35000,1750000,Sai sản phẩm,Đã xử lý
RET003406,ORD0012118,2024-09-02,9,CUS00682,EMP1049,PRD0020,Miền Trung,Bình Định,10,20000,200000,Hàng lỗi,Đang xử lý
RET003407,ORD0045009,2024-12-27,12,CUS01270,EMP1010,PRD0002,Miền Bắc,Nam Định,27,9000,243000,Sai sản phẩm,Đã xử lý
RET003408,ORD0036215,2024-12-09,12,CUS00892,EMP1050,PRD0065,Miền Trung,Huế,1,20000,20000,Hàng vỡ vận chuyển,Đã xử lý
RET003409,ORD0043730,2024-02-27,2,CUS00654,EMP1036,PRD0055,Miền Trung,Đà Nẵng,14,8500,119000,Hàng hết hạn,Từ chối
RET003410,ORD0046992,2024-09-01,9,CUS01864,EMP1042,PRD0069,Miền Trung,Đà Nẵng,6,40000,240000,Hàng vỡ vận chuyển,Đã xử lý
RET003411,ORD0042051,2024-12-14,12,CUS01480,EMP1085,PRD0014,Miền Nam,Tiền Giang,2,30000,60000,Khách từ chối nhận,Đã xử lý
RET003412,ORD0036104,2024-10-13,10,CUS01654,EMP1018,PRD0008,Miền Bắc,Thái Bình,25,18000,450000,Sai sản phẩm,Đã xử lý
RET003413,ORD0055250,2024-07-28,7,CUS00880,EMP1032,PRD0003,Miền Bắc,Nam Định,19,15000,285000,Khách từ chối nhận,Đã xử lý
RET003414,ORD0012577,2024-02-29,2,CUS01935,EMP1045,PRD0080,Miền Trung,Bình Định,12,12000,144000,Hàng lỗi,Từ chối
RET003415,ORD0058428,2024-02-20,2,CUS00573,EMP1041,PRD0071,Miền Trung,Huế,9,12000,108000,Không đúng đơn hàng,Đã xử lý
RET003416,ORD0035222,2024-05-21,5,CUS01312,EMP1053,PRD0045,Miền Nam,Đồng Nai,5,18000,90000,Hàng vỡ vận chuyển,Đã xử lý
RET003417,ORD0018832,2024-01-26,1,CUS01104,EMP1109,PRD0031,Miền Nam,Bình Phước,51,35000,1785000,Khách từ chối nhận,Đã xử lý
RET003418,ORD0012184,2024-05-29,5,CUS01854,EMP1004,PRD0055,Miền Bắc,Hưng Yên,5,8500,42500,Hàng lỗi,Từ chối
RET003419,ORD0021390,2024-12-22,12,CUS00919,EMP1022,PRD0071,Miền Bắc,Thái Bình,14,12000,168000,Hàng vỡ vận chuyển,Đang xử lý
RET003420,ORD0035022,2024-11-03,11,CUS00002,EMP1039,PRD0009,Miền Trung,Quảng Ngãi,2,35000,70000,Hàng hết hạn,Đã xử lý
RET003421,ORD0032952,2024-09-28,9,CUS00503,EMP1045,PRD0066,Miền Trung,Đà Nẵng,12,18000,216000,Không đúng đơn hàng,Đã xử lý
RET003422,ORD0046414,2024-12-09,12,CUS01755,EMP1038,PRD0008,Miền Trung,Nghệ An,5,18000,90000,Không đúng đơn hàng,Đã xử lý
RET003423,ORD0056038,2024-06-05,6,CUS00573,EMP1041,PRD0043,Miền Trung,Huế,20,40000,800000,Hàng lỗi,Đã xử lý
RET003424,ORD0025487,2024-05-06,5,CUS00657,EMP1038,PRD0029,Miền Trung,Nghệ An,4,20000,80000,Khách từ chối nhận,Đã xử lý
RET003425,ORD0031556,2024-06-22,6,CUS00068,EMP1039,PRD0084,Miền Trung,Huế,6,10000,60000,Sai sản phẩm,Đang xử lý
RET003426,ORD0056297,2024-07-13,7,CUS01679,EMP1089,PRD0041,Miền Nam,Vũng Tàu,16,9000,144000,Hàng lỗi,Đã xử lý
RET003427,ORD0053129,2024-12-28,12,CUS01109,EMP1030,PRD0084,Miền Bắc,Hải Phòng,3,10000,30000,Hàng hết hạn,Đã xử lý
RET003428,ORD0022868,2024-05-16,5,CUS00425,EMP1049,PRD0008,Miền Trung,Huế,9,18000,162000,Khách từ chối nhận,Đã xử lý
RET003429,ORD0022807,2024-07-23,7,CUS00481,EMP1103,PRD0052,Miền Nam,Đồng Nai,40,9000,360000,Hàng hết hạn,Đã xử lý
RET003430,ORD0010881,2024-07-06,7,CUS01590,EMP1079,PRD0098,Miền Nam,TP.HCM,6,35000,210000,Không đúng đơn hàng,Đã xử lý
RET003431,ORD0046127,2024-12-31,12,CUS01334,EMP1045,PRD0061,Miền Trung,Quảng Ngãi,27,9000,243000,Không đúng đơn hàng,Đang xử lý
RET003432,ORD0058896,2024-07-02,7,CUS01590,EMP1079,PRD0008,Miền Nam,TP.HCM,9,18000,162000,Khách từ chối nhận,Đã xử lý
RET003433,ORD0047073,2024-10-05,10,CUS01590,EMP1079,PRD0098,Miền Nam,TP.HCM,22,35000,770000,Hàng hết hạn,Đang xử lý
RET003434,ORD0025741,2024-10-03,10,CUS01304,EMP1030,PRD0077,Miền Bắc,Hải Dương,29,10000,290000,Hàng vỡ vận chuyển,Đã xử lý
RET003435,ORD0031419,2024-02-15,2,CUS01502,EMP1042,PRD0031,Miền Trung,Bình Định,2,35000,70000,Hàng lỗi,Đã xử lý
RET003436,ORD0021170,2024-09-21,9,CUS00861,EMP1045,PRD0010,Miền Trung,Đà Nẵng,18,30000,540000,Hàng vỡ vận chuyển,Đã xử lý
RET003437,ORD0039185,2024-12-19,12,CUS01406,EMP1091,PRD0098,Miền Nam,Bình Dương,1,35000,35000,Hàng lỗi,Đã xử lý
RET003438,ORD0019919,2024-02-10,2,CUS01147,EMP1062,PRD0087,Miền Nam,Bình Phước,16,15000,240000,Hàng vỡ vận chuyển,Đã xử lý
RET003439,ORD0025228,2024-05-07,5,CUS01589,EMP1008,PRD0038,Miền Bắc,Bắc Ninh,4,10000,40000,Không đúng đơn hàng,Đã xử lý
RET003440,ORD0054287,2024-06-08,6,CUS01308,EMP1059,PRD0037,Miền Nam,Tiền Giang,9,15000,135000,Hàng hết hạn,Đang xử lý
RET003441,ORD0025882,2024-11-02,11,CUS00643,EMP1109,PRD0003,Miền Nam,Bình Dương,9,15000,135000,Khách từ chối nhận,Đã xử lý
RET003442,ORD0024120,2024-08-09,8,CUS00573,EMP1041,PRD0068,Miền Trung,Huế,46,35000,1610000,Hàng hết hạn,Đã xử lý
RET003443,ORD0056744,2024-12-06,12,CUS01755,EMP1038,PRD0092,Miền Trung,Nghệ An,23,12000,276000,Sai sản phẩm,Đã xử lý
RET003444,ORD0028528,2024-01-21,1,CUS01148,EMP1053,PRD0028,Miền Nam,Bình Dương,5,15000,75000,Hàng hết hạn,Đã xử lý
RET003445,ORD0025743,2024-05-12,5,CUS01590,EMP1079,PRD0098,Miền Nam,TP.HCM,23,35000,805000,Hàng hết hạn,Đã xử lý
RET003446,ORD0056101,2024-03-24,3,CUS01320,EMP1032,PRD0032,Miền Bắc,Bắc Ninh,9,18000,162000,Hàng hết hạn,Đang xử lý
RET003447,ORD0033388,2024-10-31,10,CUS01624,EMP1106,PRD0100,Miền Nam,Cần Thơ,8,10000,80000,Hàng hết hạn,Đã xử lý
RET003448,ORD0050208,2024-12-14,12,CUS00775,EMP1010,PRD0014,Miền Bắc,Hà Nội,36,30000,1080000,Hàng lỗi,Đã xử lý
RET003449,ORD0059744,2024-02-23,2,CUS01195,EMP1065,PRD0003,Miền Nam,Bình Dương,34,15000,510000,Hàng vỡ vận chuyển,Đã xử lý
RET003450,ORD0046204,2024-12-16,12,CUS00546,EMP1076,PRD0045,Miền Nam,Long An,17,18000,306000,Sai sản phẩm,Đã xử lý
RET003451,ORD0041834,2024-12-31,12,CUS00189,EMP1013,PRD0026,Miền Bắc,Thái Bình,7,15000,105000,Hàng vỡ vận chuyển,Đang xử lý
RET003452,ORD0047285,2024-09-26,9,CUS01465,EMP1080,PRD0095,Miền Nam,Vũng Tàu,15,10000,150000,Khách từ chối nhận,Đã xử lý
RET003453,ORD0046597,2024-02-20,2,CUS00858,EMP1064,PRD0007,Miền Nam,Vũng Tàu,1,50000,50000,Không đúng đơn hàng,Đang xử lý
RET003454,ORD0049832,2024-04-06,4,CUS01810,EMP1027,PRD0092,Miền Bắc,Quảng Ninh,56,12000,672000,Sai sản phẩm,Đã xử lý
RET003455,ORD0031889,2024-04-13,4,CUS00243,EMP1111,PRD0079,Miền Nam,Cần Thơ,4,25000,100000,Hàng hết hạn,Từ chối
RET003456,ORD0012166,2024-10-01,10,CUS00573,EMP1041,PRD0014,Miền Trung,Huế,31,30000,930000,Hàng lỗi,Từ chối
RET003457,ORD0024395,2024-12-31,12,CUS00429,EMP1044,PRD0057,Miền Trung,Huế,1,50000,50000,Khách từ chối nhận,Đã xử lý
RET003458,ORD0030985,2024-11-17,11,CUS00538,EMP1072,PRD0041,Miền Nam,Đồng Nai,3,9000,27000,Hàng hết hạn,Đã xử lý
RET003459,ORD0042914,2024-10-20,10,CUS01091,EMP1010,PRD0089,Miền Bắc,Hải Dương,14,35000,490000,Hàng hết hạn,Đang xử lý
RET003460,ORD0024318,2024-08-13,8,CUS00573,EMP1041,PRD0079,Miền Trung,Huế,28,25000,700000,Khách từ chối nhận,Đang xử lý
RET003461,ORD0038603,2024-12-31,12,CUS00031,EMP1027,PRD0090,Miền Bắc,Hải Dương,1,18000,18000,Hàng lỗi,Đã xử lý
RET003462,ORD0015287,2024-12-31,12,CUS00560,EMP1031,PRD0007,Miền Bắc,Hà Nội,26,50000,1300000,Hàng vỡ vận chuyển,Đang xử lý
RET003463,ORD0038374,2024-01-20,1,CUS01590,EMP1079,PRD0075,Miền Nam,TP.HCM,4,35000,140000,Sai sản phẩm,Đã xử lý
RET003464,ORD0059737,2024-07-07,7,CUS01192,EMP1018,PRD0059,Miền Bắc,Nam Định,24,15000,360000,Hàng vỡ vận chuyển,Đang xử lý
RET003465,ORD0037017,2024-05-28,5,CUS01640,EMP1108,PRD0099,Miền Nam,Vũng Tàu,23,25000,575000,Hàng hết hạn,Đã xử lý
RET003466,ORD0026871,2024-12-27,12,CUS00696,EMP1036,PRD0062,Miền Trung,Khánh Hòa,21,20000,420000,Khách từ chối nhận,Đang xử lý
RET003467,ORD0050633,2024-05-04,5,CUS00728,EMP1029,PRD0041,Miền Bắc,Nam Định,8,9000,72000,Không đúng đơn hàng,Đã xử lý
RET003468,ORD0024363,2024-01-29,1,CUS00500,EMP1042,PRD0069,Miền Trung,Đà Nẵng,9,40000,360000,Khách từ chối nhận,Đã xử lý
RET003469,ORD0035060,2024-04-17,4,CUS01148,EMP1053,PRD0093,Miền Nam,Bình Dương,8,40000,320000,Hàng vỡ vận chuyển,Đã xử lý
RET003470,ORD0030259,2024-11-19,11,CUS00573,EMP1041,PRD0049,Miền Trung,Huế,14,8500,119000,Không đúng đơn hàng,Đã xử lý
RET003471,ORD0058448,2024-12-27,12,CUS01996,EMP1041,PRD0049,Miền Trung,Nghệ An,8,8500,68000,Không đúng đơn hàng,Đã xử lý
RET003472,ORD0042585,2024-11-26,11,CUS00537,EMP1022,PRD0020,Miền Bắc,Bắc Ninh,10,20000,200000,Không đúng đơn hàng,Đã xử lý
RET003473,ORD0019816,2024-05-18,5,CUS00826,EMP1033,PRD0095,Miền Bắc,Thái Bình,30,10000,300000,Hàng vỡ vận chuyển,Từ chối
RET003474,ORD0044487,2024-12-31,12,CUS01716,EMP1049,PRD0041,Miền Trung,Huế,13,9000,117000,Khách từ chối nhận,Đã xử lý
RET003475,ORD0052239,2024-07-05,7,CUS00110,EMP1042,PRD0049,Miền Trung,Huế,11,8500,93500,Hàng vỡ vận chuyển,Đã xử lý
RET003476,ORD0048101,2024-10-13,10,CUS00101,EMP1047,PRD0045,Miền Trung,Quảng Ngãi,11,18000,198000,Hàng vỡ vận chuyển,Đã xử lý
RET003477,ORD0029404,2024-12-27,12,CUS01553,EMP1011,PRD0008,Miền Bắc,Hải Phòng,43,18000,774000,Không đúng đơn hàng,Đang xử lý
RET003478,ORD0057154,2024-12-31,12,CUS00223,EMP1007,PRD0078,Miền Bắc,Bắc Ninh,16,10000,160000,Hàng vỡ vận chuyển,Đã xử lý
RET003479,ORD0037264,2024-09-02,9,CUS00574,EMP1044,PRD0001,Miền Trung,Nghệ An,13,12000,156000,Sai sản phẩm,Đã xử lý
RET003480,ORD0023882,2024-12-31,12,CUS00576,EMP1045,PRD0020,Miền Trung,Quảng Ngãi,38,20000,760000,Hàng hết hạn,Đã xử lý
RET003481,ORD0013579,2024-05-02,5,CUS01231,EMP1038,PRD0091,Miền Trung,Quảng Nam,32,12000,384000,Khách từ chối nhận,Đã xử lý
RET003482,ORD0040781,2024-12-31,12,CUS00912,EMP1057,PRD0029,Miền Nam,Vũng Tàu,30,20000,600000,Hàng lỗi,Đã xử lý
RET003483,ORD0039391,2024-12-31,12,CUS00423,EMP1047,PRD0044,Miền Trung,Huế,17,25000,425000,Không đúng đơn hàng,Đã xử lý
RET003484,ORD0036407,2024-03-16,3,CUS00169,EMP1048,PRD0055,Miền Trung,Nghệ An,2,8500,17000,Hàng lỗi,Đang xử lý
RET003485,ORD0012966,2024-03-07,3,CUS01725,EMP1054,PRD0001,Miền Nam,TP.HCM,35,12000,420000,Hàng hết hạn,Đã xử lý
RET003486,ORD0031607,2024-04-22,4,CUS01245,EMP1009,PRD0048,Miền Bắc,Hà Nội,47,12000,564000,Không đúng đơn hàng,Đã xử lý
RET003487,ORD0021137,2024-10-08,10,CUS00079,EMP1074,PRD0035,Miền Nam,TP.HCM,27,18000,486000,Hàng lỗi,Đã xử lý
RET003488,ORD0010497,2024-07-09,7,CUS01590,EMP1079,PRD0069,Miền Nam,TP.HCM,19,40000,760000,Khách từ chối nhận,Đang xử lý
RET003489,ORD0043485,2024-12-31,12,CUS01590,EMP1079,PRD0077,Miền Nam,TP.HCM,3,10000,30000,Khách từ chối nhận,Đã xử lý
RET003490,ORD0043780,2024-07-20,7,CUS01519,EMP1059,PRD0009,Miền Nam,Đồng Nai,1,35000,35000,Sai sản phẩm,Đã xử lý
RET003491,ORD0021989,2024-03-09,3,CUS00037,EMP1093,PRD0081,Miền Nam,Vũng Tàu,32,30000,960000,Không đúng đơn hàng,Đã xử lý
RET003492,ORD0012222,2024-12-01,12,CUS00573,EMP1041,PRD0009,Miền Trung,Huế,18,35000,630000,Không đúng đơn hàng,Đã xử lý
RET003493,ORD0019128,2024-06-23,6,CUS00574,EMP1044,PRD0079,Miền Trung,Nghệ An,1,25000,25000,Hàng vỡ vận chuyển,Đã xử lý
RET003494,ORD0014500,2024-10-20,10,CUS01206,EMP1020,PRD0005,Miền Bắc,Hà Nội,15,50000,750000,Hàng lỗi,Đã xử lý
RET003495,ORD0017308,2024-08-10,8,CUS00573,EMP1041,PRD0016,Miền Trung,Huế,19,40000,760000,Khách từ chối nhận,Đang xử lý
RET003496,ORD0018624,2024-06-11,6,CUS00513,EMP1040,PRD0099,Miền Trung,Khánh Hòa,38,25000,950000,Hàng hết hạn,Đã xử lý
RET003497,ORD0037409,2024-12-25,12,CUS00912,EMP1057,PRD0013,Miền Nam,Vũng Tàu,2,40000,80000,Khách từ chối nhận,Đã xử lý
RET003498,ORD0030087,2024-04-30,4,CUS01167,EMP1035,PRD0037,Miền Trung,Huế,32,15000,480000,Hàng lỗi,Đã xử lý
RET003499,ORD0021358,2024-02-03,2,CUS00886,EMP1038,PRD0076,Miền Trung,Quảng Ngãi,22,9000,198000,Hàng vỡ vận chuyển,Đã xử lý
RET003500,ORD0044698,2024-02-27,2,CUS01086,EMP1059,PRD0059,Miền Nam,Vũng Tàu,9,15000,135000,Hàng lỗi,Đang xử lý
RET003501,ORD0010407,2024-01-15,1,CUS01238,EMP1069,PRD0062,Miền Nam,Bình Phước,33,20000,660000,Khách từ chối nhận,Đã xử lý
RET003502,ORD0019728,2024-05-26,5,CUS01109,EMP1030,PRD0019,Miền Bắc,Hải Phòng,3,35000,105000,Hàng lỗi,Đã xử lý
RET003503,ORD0053751,2024-04-13,4,CUS01864,EMP1042,PRD0085,Miền Trung,Đà Nẵng,43,9000,387000,Không đúng đơn hàng,Đã xử lý
RET003504,ORD0015127,2024-07-09,7,CUS01274,EMP1040,PRD0030,Miền Trung,Huế,4,8500,34000,Hàng lỗi,Đã xử lý
RET003505,ORD0036037,2024-07-16,7,CUS00573,EMP1041,PRD0012,Miền Trung,Huế,6,12000,72000,Hàng lỗi,Đã xử lý
RET003506,ORD0040071,2024-02-05,2,CUS00238,EMP1069,PRD0082,Miền Nam,Bình Dương,6,12000,72000,Hàng hết hạn,Đã xử lý
RET003507,ORD0036064,2024-01-24,1,CUS00352,EMP1019,PRD0063,Miền Bắc,Bắc Ninh,12,9000,108000,Khách từ chối nhận,Đã xử lý
RET003508,ORD0030416,2024-01-25,1,CUS01480,EMP1085,PRD0026,Miền Nam,Tiền Giang,14,15000,210000,Hàng hết hạn,Đang xử lý
RET003509,ORD0011305,2024-10-06,10,CUS01530,EMP1005,PRD0086,Miền Bắc,Thái Bình,37,18000,666000,Hàng lỗi,Đã xử lý
RET003510,ORD0030798,2024-07-07,7,CUS01978,EMP1046,PRD0075,Miền Trung,Bình Định,23,35000,805000,Không đúng đơn hàng,Đã xử lý
RET003511,ORD0028791,2024-09-11,9,CUS01698,EMP1085,PRD0095,Miền Nam,Vũng Tàu,33,10000,330000,Hàng lỗi,Đã xử lý
RET003512,ORD0029899,2024-04-24,4,CUS00573,EMP1041,PRD0011,Miền Trung,Huế,11,25000,275000,Không đúng đơn hàng,Từ chối
RET003513,ORD0028196,2024-12-09,12,CUS01877,EMP1079,PRD0081,Miền Nam,Bình Dương,16,30000,480000,Sai sản phẩm,Đã xử lý
RET003514,ORD0044643,2024-01-15,1,CUS01590,EMP1079,PRD0075,Miền Nam,TP.HCM,13,35000,455000,Sai sản phẩm,Đã xử lý
RET003515,ORD0045142,2024-07-28,7,CUS00555,EMP1036,PRD0043,Miền Trung,Khánh Hòa,34,40000,1360000,Hàng lỗi,Đã xử lý
RET003516,ORD0017947,2024-02-07,2,CUS00548,EMP1037,PRD0019,Miền Trung,Khánh Hòa,6,35000,210000,Sai sản phẩm,Đang xử lý
RET003517,ORD0047310,2024-06-21,6,CUS01590,EMP1079,PRD0026,Miền Nam,TP.HCM,23,15000,345000,Hàng lỗi,Đã xử lý
RET003518,ORD0027338,2024-11-28,11,CUS00539,EMP1031,PRD0076,Miền Bắc,Hải Dương,27,9000,243000,Khách từ chối nhận,Đã xử lý
RET003519,ORD0022952,2024-04-21,4,CUS00775,EMP1010,PRD0044,Miền Bắc,Hà Nội,13,25000,325000,Khách từ chối nhận,Đã xử lý
RET003520,ORD0040844,2024-01-17,1,CUS00114,EMP1091,PRD0002,Miền Nam,Bình Dương,32,9000,288000,Sai sản phẩm,Đã xử lý
RET003521,ORD0016015,2024-03-24,3,CUS00696,EMP1036,PRD0085,Miền Trung,Khánh Hòa,8,9000,72000,Hàng lỗi,Đã xử lý
RET003522,ORD0027771,2024-06-16,6,CUS01564,EMP1042,PRD0002,Miền Trung,Nghệ An,7,9000,63000,Hàng lỗi,Đã xử lý
RET003523,ORD0040461,2024-10-04,10,CUS01590,EMP1079,PRD0046,Miền Nam,TP.HCM,4,35000,140000,Hàng lỗi,Đã xử lý
RET003524,ORD0055143,2024-03-19,3,CUS01877,EMP1079,PRD0059,Miền Nam,Bình Dương,26,15000,390000,Hàng hết hạn,Đã xử lý
RET003525,ORD0014662,2024-01-19,1,CUS00560,EMP1031,PRD0015,Miền Bắc,Hà Nội,18,9000,162000,Hàng lỗi,Đã xử lý
RET003526,ORD0034419,2024-12-15,12,CUS00170,EMP1032,PRD0100,Miền Bắc,Hà Nội,24,10000,240000,Sai sản phẩm,Đã xử lý
RET003527,ORD0056511,2024-06-05,6,CUS01905,EMP1019,PRD0014,Miền Bắc,Hưng Yên,27,30000,810000,Hàng lỗi,Đã xử lý
RET003528,ORD0058245,2024-10-09,10,CUS01395,EMP1068,PRD0041,Miền Nam,Vũng Tàu,11,9000,99000,Khách từ chối nhận,Đã xử lý
RET003529,ORD0026371,2024-08-14,8,CUS01376,EMP1036,PRD0019,Miền Trung,Khánh Hòa,16,35000,560000,Không đúng đơn hàng,Đã xử lý
RET003530,ORD0051514,2024-02-25,2,CUS01868,EMP1044,PRD0098,Miền Trung,Quảng Ngãi,24,35000,840000,Không đúng đơn hàng,Đã xử lý
RET003531,ORD0054651,2024-04-12,4,CUS00983,EMP1048,PRD0043,Miền Trung,Nghệ An,20,40000,800000,Hàng vỡ vận chuyển,Đã xử lý
RET003532,ORD0048484,2024-12-07,12,CUS01825,EMP1090,PRD0002,Miền Nam,Đồng Nai,2,9000,18000,Hàng vỡ vận chuyển,Đã xử lý
RET003533,ORD0018886,2024-02-22,2,CUS00507,EMP1015,PRD0087,Miền Bắc,Bắc Ninh,3,15000,45000,Hàng vỡ vận chuyển,Đã xử lý
RET003534,ORD0020527,2024-12-01,12,CUS00946,EMP1044,PRD0022,Miền Trung,Quảng Nam,4,15000,60000,Sai sản phẩm,Đã xử lý
RET003535,ORD0017858,2024-11-06,11,CUS01836,EMP1044,PRD0020,Miền Trung,Quảng Nam,8,20000,160000,Sai sản phẩm,Đang xử lý
RET003536,ORD0011199,2024-12-31,12,CUS01959,EMP1088,PRD0011,Miền Nam,Vũng Tàu,4,25000,100000,Hàng vỡ vận chuyển,Từ chối
RET003537,ORD0043898,2024-07-05,7,CUS00166,EMP1039,PRD0037,Miền Trung,Đà Nẵng,8,15000,120000,Hàng lỗi,Đã xử lý
RET003538,ORD0049194,2024-04-04,4,CUS00376,EMP1041,PRD0061,Miền Trung,Nghệ An,22,9000,198000,Khách từ chối nhận,Đang xử lý
RET003539,ORD0010385,2024-09-02,9,CUS01161,EMP1040,PRD0089,Miền Trung,Huế,3,35000,105000,Không đúng đơn hàng,Đã xử lý
RET003540,ORD0019072,2024-12-01,12,CUS00742,EMP1065,PRD0099,Miền Nam,Cần Thơ,11,25000,275000,Hàng vỡ vận chuyển,Đã xử lý
RET003541,ORD0058607,2024-01-13,1,CUS01930,EMP1051,PRD0075,Miền Trung,Huế,21,35000,735000,Khách từ chối nhận,Từ chối
RET003542,ORD0057795,2024-06-09,6,CUS01755,EMP1038,PRD0003,Miền Trung,Nghệ An,8,15000,120000,Khách từ chối nhận,Đã xử lý
RET003543,ORD0024912,2024-09-29,9,CUS00295,EMP1025,PRD0086,Miền Bắc,Hải Dương,14,18000,252000,Hàng hết hạn,Đã xử lý
RET003544,ORD0035162,2024-07-31,7,CUS00804,EMP1038,PRD0084,Miền Trung,Quảng Ngãi,10,10000,100000,Hàng hết hạn,Đã xử lý
RET003545,ORD0042419,2024-01-20,1,CUS01195,EMP1065,PRD0059,Miền Nam,Bình Dương,7,15000,105000,Hàng lỗi,Từ chối
